,dates_in_situ,transect_id,cross_distance_in_situ,dates_sds,tide,cross_distance_sds_raw,tide_tide,transect_id_sds_tide,cross_distance_sds_tide,timedelta
9,1999-09-30 00:00:00+00:00,607,125.4,1999-09-26 00:00:00+00:00,0.9718182389465312,133.0990134,0.9718182389465312,607.0,132.8075495387895,4 days
10,1999-10-19 00:00:00+00:00,607,122.97,1999-10-12 00:00:00+00:00,0.1219159726578481,144.053651,0.1219159726578481,607.0,137.2743837,7 days
11,1999-10-29 00:00:00+00:00,607,130.34,1999-10-28 00:00:00+00:00,-0.271147681,128.2320643,-0.271147681,607.0,118.45231103711023,1 days
12,1999-11-15 00:00:00+00:00,607,126.89,1999-11-21 00:00:00+00:00,1.1926904153021682,133.2064339,1.1926904153021682,607.0,134.60101713564018,-6 days
13,1999-11-30 00:00:00+00:00,607,126.06,1999-11-29 00:00:00+00:00,-1.046190895,151.4489661,-1.046190895,607.0,135.75285243479618,1 days
14,1999-12-30 00:00:00+00:00,607,136.98,2000-01-08 00:00:00+00:00,0.7500349828051376,136.8891948,0.7500349828051376,607.0,134.90472898240057,-9 days
15,2000-01-26 00:00:00+00:00,607,127.34,2000-02-01 00:00:00+00:00,0.8736192604311201,131.0269972,0.8736192604311201,607.0,129.98592287894658,-6 days
16,2000-02-11 00:00:00+00:00,607,135.99,2000-02-09 00:00:00+00:00,-0.308245572,151.6267211,-0.308245572,607.0,141.56377780254292,2 days
17,2000-02-29 00:00:00+00:00,607,135.89,2000-03-04 00:00:00+00:00,1.146551921800009,128.8528507,1.146551921800009,607.0,129.89523181975335,-4 days
18,2000-04-12 00:00:00+00:00,607,144.15,2000-04-13 00:00:00+00:00,-0.377064733,166.9341558,-0.377064733,607.0,156.34587542010334,-1 days
19,2000-04-27 00:00:00+00:00,607,117.28,2000-05-07 00:00:00+00:00,-0.781099702,145.1910517,-0.781099702,607.0,131.51853484449396,-10 days
20,2000-06-07 00:00:00+00:00,607,118.68,2000-05-31 00:00:00+00:00,0.9317376947636932,128.3804357,0.9317376947636932,607.0,127.7830135420962,7 days
21,2000-07-05 00:00:00+00:00,607,128.56,2000-07-02 00:00:00+00:00,1.0221491873677964,135.2760651,1.0221491873677964,607.0,135.36880694631398,3 days
22,2000-08-03 00:00:00+00:00,607,127.01,2000-08-11 00:00:00+00:00,0.6788804280074024,137.0682698,0.6788804280074024,607.0,134.54063949092068,-8 days
23,2000-08-31 00:00:00+00:00,607,123.89,2000-08-27 00:00:00+00:00,0.9987871731976392,131.2095707,0.9987871731976392,607.0,131.12397664232108,4 days
24,2000-10-18 00:00:00+00:00,607,124.39,2000-10-22 00:00:00+00:00,-0.315157447,132.2815837,-0.315157447,607.0,122.16587801199132,-4 days
25,2000-11-20 00:00:00+00:00,607,131.23,2000-11-15 00:00:00+00:00,-0.134814898,142.0164633,-0.134814898,607.0,133.27741829883104,5 days
26,2000-12-04 00:00:00+00:00,607,131.35,2000-12-01 00:00:00+00:00,-0.535676573,134.8366564,-0.535676573,607.0,123.03759859956334,3 days
27,2000-12-19 00:00:00+00:00,607,134.58,2000-12-09 00:00:00+00:00,1.1757223727332036,128.6271315,1.1757223727332036,607.0,129.89218781632547,10 days
28,2001-02-01 00:00:00+00:00,607,127.88,2001-02-03 00:00:00+00:00,-0.307437195,138.3240551,-0.307437195,607.0,128.26728262129228,-2 days
29,2001-02-16 00:00:00+00:00,607,127.73,2001-02-11 00:00:00+00:00,-0.264483261,139.2493928,-0.264483261,607.0,129.52051294525532,5 days
30,2001-03-07 00:00:00+00:00,607,117.44,2001-02-27 00:00:00+00:00,-0.438944339,141.7217965,-0.438944339,607.0,130.66115270760295,8 days
31,2001-03-16 00:00:00+00:00,607,126.61,2001-03-15 00:00:00+00:00,-1.192606879,153.4268142,-1.192606879,607.0,136.61302124478237,1 days
32,2001-04-30 00:00:00+00:00,607,123.77,2001-05-02 00:00:00+00:00,-0.444820595,144.1620228,-0.444820595,607.0,133.0565220937943,-2 days
33,2001-05-15 00:00:00+00:00,607,125.46,2001-05-10 00:00:00+00:00,-0.376803988,141.8073097,-0.376803988,607.0,131.22101973201677,5 days
34,2001-07-11 00:00:00+00:00,607,127.02,2001-07-21 00:00:00+00:00,0.951119918,143.2606799,0.951119918,607.0,142.81121361412005,-10 days
35,2001-08-08 00:00:00+00:00,607,131.82,2001-08-06 00:00:00+00:00,0.1236818475446241,147.0588719,0.1236818475446241,607.0,140.2930844187235,2 days
36,2001-08-21 00:00:00+00:00,607,139.16,2001-08-30 00:00:00+00:00,0.7512091329853768,141.8671981,0.7512091329853768,607.0,139.8916953324756,-9 days
37,2001-09-20 00:00:00+00:00,607,135.99,2001-09-23 00:00:00+00:00,-0.956593491,149.8003709,-0.956593491,607.0,134.78820684090226,-3 days
38,2001-12-21 00:00:00+00:00,607,134.6,2001-12-28 00:00:00+00:00,1.1833937791038087,131.4523281,1.1833937791038087,607.0,132.77594472149758,-7 days
39,2002-01-08 00:00:00+00:00,607,127.12,2002-01-05 00:00:00+00:00,-1.127924261,151.740779,-1.127924261,607.0,135.42074652048746,3 days
40,2002-02-20 00:00:00+00:00,607,130.76,2002-02-22 00:00:00+00:00,-0.171035529,135.7565594,-0.171035529,607.0,126.74102103047268,-2 days
41,2002-09-11 00:00:00+00:00,607,130.67,2002-09-10 00:00:00+00:00,-0.196540421,151.6824676,-0.196540421,607.0,142.47223533833792,1 days
42,2002-12-13 00:00:00+00:00,607,127.67,2002-12-15 00:00:00+00:00,0.5959253517200482,121.4916134,0.5959253517200482,607.0,118.33073825941912,-2 days
43,2003-08-29 00:00:00+00:00,607,132.58,2003-08-20 00:00:00+00:00,-0.67792236,151.3091798,-0.67792236,607.0,138.4242762575406,9 days
44,2004-05-11 00:00:00+00:00,607,129.1,2004-05-10 00:00:00+00:00,-1.352852909,145.1062398,-1.352852909,607.0,127.06919474135152,1 days
45,2004-09-03 00:00:00+00:00,607,132.21,2004-09-07 00:00:00+00:00,-0.5312671,156.7867388,-0.5312671,607.0,145.02134110512725,-4 days
46,2005-02-16 00:00:00+00:00,607,123.43,2005-02-06 00:00:00+00:00,0.991621308,102.2037245,0.991621308,607.0,102.06342916613798,10 days
47,2005-05-02 00:00:00+00:00,607,106.43,2005-05-05 00:00:00+00:00,0.971444709572914,109.632912,0.971444709572914,607.0,109.33859679222348,-3 days
0,1998-05-08 00:00:00+00:00,608,119.03,1998-05-18 00:00:00+00:00,-1.173579215,146.2219216,-1.173579215,608.0,129.55337797224723,-10 days
1,1998-10-15 00:00:00+00:00,608,138.71,1998-10-25 00:00:00+00:00,-0.387947967,158.1293458,-0.387947967,608.0,147.4579873064375,-10 days
2,1999-02-21 00:00:00+00:00,608,132.08,1999-03-02 00:00:00+00:00,1.0827885522210958,116.1047294,1.0827885522210958,608.0,116.66036716308297,-9 days
3,1999-04-26 00:00:00+00:00,608,128.81,1999-04-19 00:00:00+00:00,-0.755190628,154.8601682,-0.755190628,608.0,141.38543055716246,7 days
4,1999-05-24 00:00:00+00:00,608,131.37,1999-05-21 00:00:00+00:00,-1.328220008,148.5491036,-1.328220008,608.0,130.70009591224584,3 days
5,1999-06-17 00:00:00+00:00,608,129.93,1999-06-22 00:00:00+00:00,-0.321652914,149.0129795,-0.321652914,608.0,138.8476900581944,-5 days
6,1999-08-13 00:00:00+00:00,608,129.62,1999-08-09 00:00:00+00:00,0.9957916507428388,127.3279223,0.9957916507428388,608.0,127.21946164097496,4 days
7,1999-08-26 00:00:00+00:00,608,127.41,1999-08-25 00:00:00+00:00,0.8764335660150983,139.6151295,0.8764335660150983,608.0,138.59553839154046,1 days
8,1999-09-16 00:00:00+00:00,608,123.67,1999-09-18 00:00:00+00:00,-0.64494618,138.0566517,-0.64494618,608.0,125.42347471309488,-2 days
9,1999-09-30 00:00:00+00:00,608,124.81,1999-09-26 00:00:00+00:00,0.9711345254769944,131.7348298,0.9711345254769944,608.0,131.43814681796522,4 days
10,1999-10-19 00:00:00+00:00,608,125.32,1999-10-12 00:00:00+00:00,0.1217706409039824,138.9872067,0.1217706409039824,608.0,132.20682992277509,7 days
11,1999-10-29 00:00:00+00:00,608,129.83,1999-10-28 00:00:00+00:00,-0.270972541,126.389001,-0.270972541,608.0,116.61058466420393,1 days
12,1999-11-15 00:00:00+00:00,608,128.67,1999-11-21 00:00:00+00:00,1.192387040313227,126.3867833,1.192387040313227,608.0,127.77905075299742,-6 days
13,1999-11-30 00:00:00+00:00,608,124.83,1999-11-29 00:00:00+00:00,-1.045889968,150.3042456,-1.045889968,608.0,134.61042901101845,1 days
14,1999-12-30 00:00:00+00:00,608,130.56,2000-01-08 00:00:00+00:00,0.7495525510201325,129.0813692,0.7495525510201325,608.0,127.0932207263676,-9 days
15,2000-01-26 00:00:00+00:00,608,132.77,2000-02-01 00:00:00+00:00,0.8732441223675314,128.4230847,0.8732441223675314,608.0,127.37914672517438,-6 days
16,2000-02-11 00:00:00+00:00,608,135.11,2000-02-09 00:00:00+00:00,-0.308086044,150.5878495,-0.308086044,608.0,140.52612392641748,2 days
17,2000-02-29 00:00:00+00:00,608,135.33,2000-03-04 00:00:00+00:00,1.1462923387922193,128.8576834,1.1462923387922193,608.0,129.89808289001925,-4 days
18,2000-04-12 00:00:00+00:00,608,129.98,2000-04-13 00:00:00+00:00,-0.376649534,143.632212,-0.376649534,608.0,133.0471010066041,-1 days
19,2000-04-27 00:00:00+00:00,608,117.37,2000-05-07 00:00:00+00:00,-0.78091491,144.1392759,-0.78091491,608.0,130.4681696823274,-10 days
20,2000-06-07 00:00:00+00:00,608,127.4,2000-05-31 00:00:00+00:00,0.9314639560378902,129.9008039,0.9314639560378902,608.0,129.3012921549066,7 days
21,2000-07-05 00:00:00+00:00,608,126.93,2000-07-02 00:00:00+00:00,1.0214554918207464,134.1696426,1.0214554918207464,608.0,134.2570890708756,3 days
22,2000-08-03 00:00:00+00:00,608,120.63,2000-08-11 00:00:00+00:00,0.6784894763962335,126.3469296,0.6784894763962335,608.0,123.8163149173908,-8 days
23,2000-08-31 00:00:00+00:00,608,118.63,2000-08-27 00:00:00+00:00,0.9984117718690017,125.9418533,0.9984117718690017,608.0,125.85339351358309,4 days
24,2000-10-18 00:00:00+00:00,608,125.54,2000-10-22 00:00:00+00:00,-0.314752773,134.3730244,-0.314752773,608.0,124.26040778789124,-4 days
25,2000-11-20 00:00:00+00:00,608,128.21,2000-11-15 00:00:00+00:00,-0.134663096,137.6448101,-0.134663096,608.0,128.9069239,5 days
26,2000-12-04 00:00:00+00:00,608,129.91,2000-12-01 00:00:00+00:00,-0.535471644,126.7756382,-0.535471644,608.0,114.97814469307878,3 days
27,2000-12-19 00:00:00+00:00,608,127.67,2000-12-09 00:00:00+00:00,1.1754575123335484,138.297703,1.1754575123335484,608.0,139.5607374905836,10 days
28,2001-02-01 00:00:00+00:00,608,123.97,2001-02-03 00:00:00+00:00,-0.307184907,135.5869854,-0.307184907,608.0,125.5321388239505,-2 days
29,2001-02-16 00:00:00+00:00,608,129.16,2001-02-11 00:00:00+00:00,-0.264452139,143.7937434,-0.264452139,608.0,134.06510106961943,5 days
30,2001-03-07 00:00:00+00:00,608,121.24,2001-02-27 00:00:00+00:00,-0.438783024,142.5419667,-0.438783024,608.0,131.48255429490055,8 days
31,2001-03-16 00:00:00+00:00,608,123.75,2001-03-15 00:00:00+00:00,-1.192332021,152.5587504,-1.192332021,608.0,135.74705557965757,1 days
32,2001-04-30 00:00:00+00:00,608,119.9,2001-05-02 00:00:00+00:00,-0.444411357,142.2210565,-0.444411357,608.0,131.11867972067304,-2 days
33,2001-05-15 00:00:00+00:00,608,121.6,2001-05-10 00:00:00+00:00,-0.376889777,133.9264353,-0.376889777,608.0,123.33949041122128,5 days
34,2001-07-11 00:00:00+00:00,608,124.82,2001-07-21 00:00:00+00:00,0.9504360674208658,144.9624369,0.9504360674208658,608.0,144.50775037472286,-10 days
35,2001-08-08 00:00:00+00:00,608,135.55,2001-08-06 00:00:00+00:00,0.1233154050417172,150.6658748,0.1233154050417172,608.0,143.89729008584848,2 days
36,2001-08-21 00:00:00+00:00,608,141.26,2001-08-30 00:00:00+00:00,0.7507910928153532,143.6451385,0.7507910928153532,608.0,141.66644454539127,-9 days
37,2001-09-20 00:00:00+00:00,608,135.65,2001-09-23 00:00:00+00:00,-0.956314957,149.1698342,-0.956314957,608.0,134.1597963403616,-3 days
38,2001-12-21 00:00:00+00:00,608,130.28,2001-12-28 00:00:00+00:00,1.1831381236287095,133.6593381,1.1831381236287095,608.0,134.9810032,-7 days
39,2002-01-08 00:00:00+00:00,608,128.89,2002-01-05 00:00:00+00:00,-1.127619172,153.6077304,-1.127619172,608.0,137.29002683856615,3 days
40,2002-02-20 00:00:00+00:00,608,127.11,2002-02-22 00:00:00+00:00,-0.170869275,134.5887094,-0.170869275,608.0,125.57444010326329,-2 days
41,2002-09-11 00:00:00+00:00,608,132.2,2002-09-10 00:00:00+00:00,-0.196527892,148.9345297,-0.196527892,608.0,139.72439309605767,1 days
42,2002-12-13 00:00:00+00:00,608,122.09,2002-12-15 00:00:00+00:00,0.5957340431495608,114.0999441,0.5957340431495608,608.0,110.93760859788804,-2 days
43,2003-08-29 00:00:00+00:00,608,135.07,2003-08-20 00:00:00+00:00,-0.677521735,154.266336,-0.677521735,608.0,141.3844907042697,9 days
44,2004-05-11 00:00:00+00:00,608,121.09,2004-05-10 00:00:00+00:00,-1.352567764,139.450538,-1.352567764,608.0,121.4156696,1 days
45,2004-09-03 00:00:00+00:00,608,131.12,2004-09-07 00:00:00+00:00,-0.530916888,155.9067231,-0.530916888,608.0,144.14399878820836,-4 days
46,2005-02-16 00:00:00+00:00,608,120.98,2005-02-06 00:00:00+00:00,0.991330971016378,99.01991025,0.991330971016378,608.0,98.87739858282076,10 days
47,2005-05-02 00:00:00+00:00,608,108.99,2005-05-05 00:00:00+00:00,0.9710269144733924,119.9997801,0.9710269144733924,608.0,119.70227567187528,-3 days
0,1998-05-08 00:00:00+00:00,609,117.47,1998-05-18 00:00:00+00:00,-1.173219967,140.7114504,-1.173219967,609.0,124.04564914451004,-10 days
1,1998-10-15 00:00:00+00:00,609,139.24,1998-10-25 00:00:00+00:00,-0.387784982,157.8208727,-0.387784982,609.0,147.15075837216716,-10 days
2,1999-02-21 00:00:00+00:00,609,132.61,1999-03-02 00:00:00+00:00,1.0823067364310524,115.3662285,1.0823067364310524,609.0,115.91818832239149,-9 days
3,1999-04-26 00:00:00+00:00,609,126.23,1999-04-19 00:00:00+00:00,-0.755011585,154.3258304,-0.755011585,609.0,140.85245950650506,7 days
4,1999-05-24 00:00:00+00:00,609,126.27,1999-05-21 00:00:00+00:00,-1.327921498,140.4520247,-1.327921498,609.0,122.60529573109004,3 days
5,1999-06-17 00:00:00+00:00,609,124.99,1999-06-22 00:00:00+00:00,-0.321241573,142.85574,-0.321241573,609.0,132.69359056081436,-5 days
6,1999-08-13 00:00:00+00:00,609,127.49,1999-08-09 00:00:00+00:00,0.9953813917130404,128.26625,0.9953813917130404,609.0,128.1546575495685,4 days
7,1999-08-26 00:00:00+00:00,609,124.5,1999-08-25 00:00:00+00:00,0.8761831117366609,132.0149133,0.8761831117366609,609.0,130.99341029455235,1 days
8,1999-09-16 00:00:00+00:00,609,120.64,1999-09-18 00:00:00+00:00,-0.644553184,134.6790753,-0.644553184,609.0,122.04889828717693,-2 days
9,1999-09-30 00:00:00+00:00,609,127.11,1999-09-26 00:00:00+00:00,0.9704440133659012,134.392163,0.9704440133659012,609.0,134.09020888657034,4 days
10,1999-10-19 00:00:00+00:00,609,124.01,1999-10-12 00:00:00+00:00,0.1216221194224157,138.2000269,0.1216221194224157,609.0,131.41851638962245,7 days
11,1999-10-29 00:00:00+00:00,609,128.9,1999-10-28 00:00:00+00:00,-0.270798396,139.8654344,-0.270798396,609.0,130.08834739505335,1 days
12,1999-11-15 00:00:00+00:00,609,125.87,1999-11-21 00:00:00+00:00,1.1920816347622158,130.9239296,1.1920816347622158,609.0,132.31386569913005,-6 days
13,1999-11-30 00:00:00+00:00,609,126.4,1999-11-29 00:00:00+00:00,-1.045585904,146.7570618,-1.045585904,609.0,131.06556635412156,1 days
14,1999-12-30 00:00:00+00:00,609,126.16,2000-01-08 00:00:00+00:00,0.7490649553866223,130.6633872,0.7490649553866223,609.0,128.67151659825691,-9 days
15,2000-01-26 00:00:00+00:00,609,131.12,2000-02-01 00:00:00+00:00,0.8728668281214289,127.0246456,0.8728668281214289,609.0,125.97782752099084,-6 days
16,2000-02-11 00:00:00+00:00,609,130.75,2000-02-09 00:00:00+00:00,-0.307927022,145.7523406,-0.307927022,609.0,135.69182898219603,2 days
17,2000-02-29 00:00:00+00:00,609,134.57,2000-03-04 00:00:00+00:00,1.1460301762064644,127.4029497,1.1460301762064644,609.0,128.44134800720184,-4 days
18,2000-04-12 00:00:00+00:00,609,121.12,2000-04-13 00:00:00+00:00,-0.376229169,132.6622876,-0.376229169,609.0,122.08038557576036,-1 days
19,2000-04-27 00:00:00+00:00,609,121.12,2000-05-07 00:00:00+00:00,-0.780731217,143.28078,-0.780731217,609.0,129.61107600469472,-10 days
20,2000-06-07 00:00:00+00:00,609,128.91,2000-05-31 00:00:00+00:00,0.9311880765150272,131.7987202,0.9311880765150272,609.0,131.1971024575969,7 days
21,2000-07-05 00:00:00+00:00,609,125.84,2000-07-02 00:00:00+00:00,1.020755127038529,131.7155652,1.020755127038529,609.0,131.7976654,3 days
22,2000-08-03 00:00:00+00:00,609,119.14,2000-08-11 00:00:00+00:00,0.6780959215917635,129.985006,0.6780959215917635,609.0,127.4513871153344,-8 days
23,2000-08-31 00:00:00+00:00,609,120.67,2000-08-27 00:00:00+00:00,0.9980334458727214,125.177435,0.9980334458727214,609.0,125.0860872733832,4 days
24,2000-10-18 00:00:00+00:00,609,129.09,2000-10-22 00:00:00+00:00,-0.314342953,140.5110265,-0.314342953,609.0,130.4015382816037,-4 days
25,2000-11-20 00:00:00+00:00,609,130.6,2000-11-15 00:00:00+00:00,-0.134512218,133.6961707,-0.134512218,609.0,124.95943624408788,5 days
26,2000-12-04 00:00:00+00:00,609,126.98,2000-12-01 00:00:00+00:00,-0.535265446,125.0880307,-0.535265446,609.0,113.29211127274266,3 days
27,2000-12-19 00:00:00+00:00,609,125.12,2000-12-09 00:00:00+00:00,1.175190845,136.6013891,1.175190845,609.0,137.86238789502835,10 days
28,2001-02-01 00:00:00+00:00,609,129.2,2001-02-03 00:00:00+00:00,-0.306928768,133.3419911,-0.306928768,609.0,123.28909979429524,-2 days
29,2001-02-16 00:00:00+00:00,609,132.89,2001-02-11 00:00:00+00:00,-0.264423571,145.0362519,-0.264423571,609.0,135.30782769939657,5 days
30,2001-03-07 00:00:00+00:00,609,120.89,2001-02-27 00:00:00+00:00,-0.438622048,149.3390661,-0.438622048,609.0,138.2808825320799,8 days
31,2001-03-16 00:00:00+00:00,609,121.13,2001-03-15 00:00:00+00:00,-1.192054986,147.7260973,-1.192054986,609.0,130.91651721539506,1 days
32,2001-04-30 00:00:00+00:00,609,116.35,2001-05-02 00:00:00+00:00,-0.443997041,135.2310609,-0.443997041,609.0,124.13184679421823,-2 days
33,2001-05-15 00:00:00+00:00,609,118.01,2001-05-10 00:00:00+00:00,-0.37697872,128.4215687,-0.37697872,609.0,117.83394487140175,5 days
34,2001-07-11 00:00:00+00:00,609,130.31,2001-07-21 00:00:00+00:00,0.9497456718998551,145.4223444,0.9497456718998551,609.0,144.96238765588626,-10 days
35,2001-08-08 00:00:00+00:00,609,138.91,2001-08-06 00:00:00+00:00,0.122944280200745,151.0048191,0.122944280200745,609.0,144.23340137553222,2 days
36,2001-08-21 00:00:00+00:00,609,140.14,2001-08-30 00:00:00+00:00,0.7503700994466138,143.7828433,0.7503700994466138,609.0,141.80093566321668,-9 days
37,2001-09-20 00:00:00+00:00,609,134.9,2001-09-23 00:00:00+00:00,-0.956033987,145.6565345,-0.956033987,609.0,130.6486415122952,-3 days
38,2001-12-21 00:00:00+00:00,609,123.08,2001-12-28 00:00:00+00:00,1.1828805482086011,130.9756479,1.1828805482086011,609.0,132.29534672133602,-7 days
39,2002-01-08 00:00:00+00:00,609,126.69,2002-01-05 00:00:00+00:00,-1.127311344,149.4032299,-1.127311344,609.0,133.08787617186294,3 days
40,2002-02-20 00:00:00+00:00,609,126.6,2002-02-22 00:00:00+00:00,-0.170699972,138.4843098,-0.170699972,609.0,129.47133294286454,-2 days
41,2002-09-11 00:00:00+00:00,609,132.83,2002-09-10 00:00:00+00:00,-0.19651798,146.737556,-0.19651798,609.0,137.5274950924122,1 days
42,2002-12-13 00:00:00+00:00,609,118.47,2002-12-15 00:00:00+00:00,0.5955425982351904,112.0678991,0.5955425982351904,609.0,108.9041021029072,-2 days
43,2003-08-29 00:00:00+00:00,609,138.52,2003-08-20 00:00:00+00:00,-0.677117009,157.5038378,-0.677117009,609.0,144.62508201718327,9 days
44,2004-05-11 00:00:00+00:00,609,124.55,2004-05-10 00:00:00+00:00,-1.352280424,137.1877433,-1.352280424,609.0,119.15506834452682,1 days
45,2004-09-03 00:00:00+00:00,609,133.39,2004-09-07 00:00:00+00:00,-0.530562886,147.4428534,-0.530562886,609.0,135.68283140412828,-4 days
46,2005-02-16 00:00:00+00:00,609,117.3,2005-02-06 00:00:00+00:00,0.9910390962965652,96.39306701,0.9910390962965652,609.0,96.24832728743056,10 days
47,2005-05-02 00:00:00+00:00,609,111.48,2005-05-05 00:00:00+00:00,0.970606275828082,127.2943777,0.970606275828082,609.0,126.99366229053416,-3 days
0,1998-05-08 00:00:00+00:00,610,116.75,1998-05-18 00:00:00+00:00,-1.17286599,137.3675827,-1.17286599,610.0,120.70448357890874,-10 days
1,1998-10-15 00:00:00+00:00,610,140.1,1998-10-25 00:00:00+00:00,-0.387626141,156.2767611,-0.387626141,610.0,145.60785924847457,-10 days
2,1999-02-21 00:00:00+00:00,610,132.21,1999-03-02 00:00:00+00:00,1.0818307680990795,115.54543,1.0818307680990795,610.0,116.0937564596056,-9 days
3,1999-04-26 00:00:00+00:00,610,123.32,1999-04-19 00:00:00+00:00,-0.754840012,149.7789761,-0.754840012,610.0,136.30691498797944,7 days
4,1999-05-24 00:00:00+00:00,610,124.12,1999-05-21 00:00:00+00:00,-1.327626799,135.1341194,-1.327626799,610.0,117.28963996746138,3 days
5,1999-06-17 00:00:00+00:00,610,123.55,1999-06-22 00:00:00+00:00,-0.320833994,140.4434445,-0.320833994,610.0,130.28440639588473,-5 days
6,1999-08-13 00:00:00+00:00,610,125.8,1999-08-09 00:00:00+00:00,0.9949777875226248,129.3683665,0.9949777875226248,610.0,129.2536931358629,4 days
7,1999-08-26 00:00:00+00:00,610,126.43,1999-08-25 00:00:00+00:00,0.875935761,135.3600504,0.875935761,610.0,134.33665925136287,1 days
8,1999-09-16 00:00:00+00:00,610,124.02,1999-09-18 00:00:00+00:00,-0.644164868,141.5537176,-0.644164868,610.0,128.92650481837097,-2 days
9,1999-09-30 00:00:00+00:00,610,127.13,1999-09-26 00:00:00+00:00,0.969761971772636,137.5292436,0.969761971772636,610.0,137.22208303998545,4 days
10,1999-10-19 00:00:00+00:00,610,124.64,1999-10-12 00:00:00+00:00,0.1214723637643169,140.1350185,0.1214723637643169,610.0,133.35236477199538,7 days
11,1999-10-29 00:00:00+00:00,610,129.6,1999-10-28 00:00:00+00:00,-0.270631126,138.4964306,-0.270631126,610.0,128.7206204540827,1 days
12,1999-11-15 00:00:00+00:00,610,128.56,1999-11-21 00:00:00+00:00,1.1917817572032845,133.124689,1.1917817572032845,610.0,134.51233602822867,-6 days
13,1999-11-30 00:00:00+00:00,610,130.36,1999-11-29 00:00:00+00:00,-1.045285522,149.9687306,-1.045285522,610.0,134.27952818613625,1 days
14,1999-12-30 00:00:00+00:00,610,125.4,2000-01-08 00:00:00+00:00,0.748582769,134.6366085,0.748582769,610.0,132.64105707807735,-9 days
15,2000-01-26 00:00:00+00:00,610,127.44,2000-02-01 00:00:00+00:00,0.8724970245930985,124.8581214,0.8724970245930985,610.0,123.80848038307457,-6 days
16,2000-02-11 00:00:00+00:00,610,125.42,2000-02-09 00:00:00+00:00,-0.307773558,139.9843065,-0.307773558,610.0,129.92496634987128,2 days
17,2000-02-29 00:00:00+00:00,610,130.11,2000-03-04 00:00:00+00:00,1.1457714144020703,116.8377996,1.1457714144020703,610.0,117.8742226423329,-4 days
18,2000-04-12 00:00:00+00:00,610,119.72,2000-04-13 00:00:00+00:00,-0.375812268,129.5837821,-0.375812268,610.0,119.00506244886594,-1 days
19,2000-04-27 00:00:00+00:00,610,116.02,2000-05-07 00:00:00+00:00,-0.780554729,139.5490477,-0.780554729,610.0,125.88069102766764,-10 days
20,2000-06-07 00:00:00+00:00,610,125.27,2000-05-31 00:00:00+00:00,0.9309169346689684,128.1684172,0.9309169346689684,610.0,127.56472966234033,7 days
21,2000-07-05 00:00:00+00:00,610,126.26,2000-07-02 00:00:00+00:00,1.020063932,138.0655361,1.020063932,610.0,138.1423599754083,3 days
22,2000-08-03 00:00:00+00:00,610,122.96,2000-08-11 00:00:00+00:00,0.6777097027569595,135.1609479,0.6777097027569595,610.0,132.62438075551788,-8 days
23,2000-08-31 00:00:00+00:00,610,126.06,2000-08-27 00:00:00+00:00,0.9976613571295488,129.8637439,0.9976613571295488,610.0,129.76955582859037,4 days
24,2000-10-18 00:00:00+00:00,610,131.94,2000-10-22 00:00:00+00:00,-0.313936373,141.1492836,-0.313936373,610.0,131.04289904951582,-4 days
25,2000-11-20 00:00:00+00:00,610,130.1,2000-11-15 00:00:00+00:00,-0.134367412,134.9306903,-0.134367412,610.0,126.19506118868478,5 days
26,2000-12-04 00:00:00+00:00,610,130.99,2000-12-01 00:00:00+00:00,-0.535063245,131.4785079,-0.535063245,610.0,119.6841320033688,3 days
27,2000-12-19 00:00:00+00:00,610,132.77,2000-12-09 00:00:00+00:00,1.174928956,138.333972,1.174928956,610.0,139.59297168864737,10 days
28,2001-02-01 00:00:00+00:00,610,130.82,2001-02-03 00:00:00+00:00,-0.306673618,136.715013,-0.306673618,610.0,126.66406933111924,-2 days
29,2001-02-16 00:00:00+00:00,610,129.01,2001-02-11 00:00:00+00:00,-0.264400106,144.8337496,-0.264400106,610.0,135.1055045389675,5 days
30,2001-03-07 00:00:00+00:00,610,118.9,2001-02-27 00:00:00+00:00,-0.438466387,149.8725538,-0.438466387,610.0,138.8155584592283,8 days
31,2001-03-16 00:00:00+00:00,610,119.82,2001-03-15 00:00:00+00:00,-1.191782459,145.6000883,-1.191782459,610.0,128.7925886324119,1 days
32,2001-04-30 00:00:00+00:00,610,118.25,2001-05-02 00:00:00+00:00,-0.443586117,139.292887,-0.443586117,610.0,128.1968098,-2 days
33,2001-05-15 00:00:00+00:00,610,117.81,2001-05-10 00:00:00+00:00,-0.377070313,130.0646039,-0.377070313,610.0,119.47628085413233,5 days
34,2001-07-11 00:00:00+00:00,610,135.24,2001-07-21 00:00:00+00:00,0.9490643244932518,143.9832261,0.9490643244932518,610.0,143.51806822350605,-10 days
35,2001-08-08 00:00:00+00:00,610,140.04,2001-08-06 00:00:00+00:00,0.1225759534400291,150.8466122,0.1225759534400291,610.0,144.07238282040737,2 days
36,2001-08-21 00:00:00+00:00,610,139.57,2001-08-30 00:00:00+00:00,0.7499566217859136,143.1140993,0.7499566217859136,610.0,141.12903532397095,-9 days
37,2001-09-20 00:00:00+00:00,610,133.11,2001-09-23 00:00:00+00:00,-0.955757307,146.9022746,-0.955757307,610.0,131.8964936807247,-3 days
38,2001-12-21 00:00:00+00:00,610,124.67,2001-12-28 00:00:00+00:00,1.1826273108690075,128.0980875,1.1826273108690075,610.0,129.4158532213644,-7 days
